Date Sampled,Address,1st Draw,2nd Draw,3rd Draw,4th Draw,5th Draw,6th Draw,7th Draw,8th Draw,9th Draw,10th Draw
3/25/2022,83XX S MARSHFIELD AVE,3.22,4.42,8.53,5.89,4.82,4.48,4.08,5.50,7.40,6.90
11/9/2023,15XX E 86TH ST,3.21,3.76,3.62,4.23,4.78,3.30,3.21,1.73,0.50,0.50
5/10/2023,6XX W WELLINGTON AVE,3.21,4.34,3.40,4.32,4.42,4.55,4.28,4.34,7.81,11.20
1/27/2017,21XX W PENSACOLA AVE,3.20,3.06,3.69,4.56,5.22,12.70,16.70,19.60,18.90,14.90
7/26/2019,38XX N HOYNE ,3.20,5.46,3.73,3.70,3.98,5.00,12.00,19.60,20.30,23.60
2/16/2022,56XX S MASON AVE,3.20,5.80,8.10,8.80,9.10,9.20,9.80,12.00,16.00,18.00
9/6/2022,63XX N NORDICA AVE,3.20,3.20,3.50,3.50,3.50,3.60,3.60,3.60,3.50,3.50
12/10/2021,81XX W BALMORAL AVE,3.20,3.10,3.80,11.00,17.00,15.00,17.00,15.00,9.60,6.60
11/15/2023,125XX S WENTWORTH AVE,3.19,3.13,3.12,3.75,2.97,3.60,4.45,4.61,4.85,5.01
11/30/2022,20XX W COULTER ST,3.18,4.54,6.29,5.68,4.96,5.11,5.27,4.60,4.47,2.70
9/8/2021,41XX N MCVICKER AVE,3.17,3.50,4.33,8.70,12.50,11.00,10.60,10.20,9.62,9.49
3/6/2019,21XX W WALTON ,3.16,2.51,3.64,16.30,12.60,12.90,13.40,13.40,12.90,7.82
1/28/2020,53XX W OAKDALE AVE,3.16,3.11,3.22,3.81,4.36,4.49,4.68,4.64,5.06,12.90
6/25/2021,128XX S UNION AVE,3.15,4.44,4.42,4.17,4.46,4.43,4.26,3.42,,
9/1/2021,36XX N CHRISTIANA AVE,3.15,3.90,4.40,4.64,4.69,4.79,5.50,9.06,21.20,25.20
2/8/2023,57XX S NORMANDY AVE,3.15,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
5/11/2023,27XX N MOZART ST,3.14,3.92,3.54,4.25,4.08,3.73,3.40,3.24,3.06,2.94
4/10/2023,116XX S ADA ST,3.13,3.02,2.51,2.53,3.11,6.88,10.60,12.30,12.80,11.60
5/23/2024,60XX N CLAREMONT AVE,3.13,3.89,7.03,6.00,4.83,4.84,6.29,11.70,12.90,11.80
1/14/2017,19XX N DAYTON ST****,3.12,3.02,2.70,2.47,2.21,2.54,11.60,15.30,14.10,2.31
2/23/2019,44XX N MENARD AVE**,3.12,3.23,3.20,3.88,4.09,4.14,4.90,6.45,7.71,8.88
12/19/2017,57XX N VIRGINIA AVE,3.12,3.42,3.82,3.83,7.67,10.30,13.50,15.60,14.50,13.80
5/1/2019,60XX N MASON ,3.12,7.15,6.67,10.20,14.50,14.90,15.10,17.30,16.10,15.80
4/12/2023,73XX S CONSTANCE AVE,3.12,4.09,2.32,1.43,1.76,0.50,1.19,0.50,1.30,1.58
11/30/2019,95XX S SEELEY AVE,3.12,5.08,4.50,4.80,4.61,5.07,4.50,4.13,6.34,9.10
12/26/2018,52XX N BERNARD ST,3.11,7.03,11.60,11.80,13.60,4.14,2.47,5.81,8.92,11.10
10/7/2022,106XX S AVENUE J,3.10,2.30,4.40,7.40,14.00,8.70,9.30,11.00,14.00,15.00
8/5/2022,108XX S AVERS AVE,3.10,3.80,2.80,2.80,2.90,5.60,9.00,9.20,9.90,11.00
6/22/2022,38XX N PANAMA AVE,3.10,3.20,7.70,11.00,9.60,17.00,25.00,23.00,15.00,13.00
5/25/2022,39XX N HOYNE AVE,3.10,3.50,4.30,4.80,6.00,5.60,4.60,4.30,4.80,4.70
9/1/2022,42XX N MELVINA AVE,3.10,6.80,5.40,4.80,5.50,8.80,8.70,7.90,7.60,3.90
3/16/2022,43XX N LOWELL AVE,3.10,3.30,3.70,3.80,3.80,4.00,4.00,4.10,4.00,4.00
2/24/2022,44XX N MARMORA AVE,3.10,4.10,5.70,5.60,6.00,6.60,7.00,6.50,5.70,4.40
5/31/2022,45XX N MEADE AVE**,3.10,3.60,4.30,4.10,4.20,4.30,5.00,7.80,8.90,9.20
8/31/2022,49XX W ADDISON ST,3.10,3.20,4.20,5.20,5.40,5.30,5.30,5.50,6.70,7.30
6/14/2022,54XX W BYRON ST,3.10,3.70,4.50,4.70,4.80,5.20,5.80,5.60,5.50,7.10
9/29/2021,80XX S KILPATRICK AVE,3.10,3.10,4.60,7.00,7.50,6.90,6.70,6.70,7.50,7.40
2/17/2022,89XX S PAULINA ST,3.10,1.80,1.80,1.70,2.00,1.70,1.50,1.50,1.20,1.00
9/6/2023,55XX W WALTON ST,3.09,6.40,9.94,12.80,5.14,2.78,2.58,2.79,3.00,3.05
2/17/2017,14XX W ROSEMONT AVE,3.08,3.66,3.83,2.22,3.46,5.12,6.31,5.71,6.22,10.40
8/28/2019,26XX W 83RD PL,3.08,3.75,6.94,7.22,6.46,6.03,6.00,6.11,6.88,7.17
1/11/2024,59XX S TROY AVE,3.08,5.16,5.61,4.04,3.59,3.55,3.84,4.53,4.81,5.90
5/21/2024,71XX N MELVINA AVE,3.08,2.04,2.16,2.49,3.58,3.64,4.14,6.84,10.70,12.50
1/22/2024,95XX S WALLACE ST,3.08,3.42,3.69,4.32,9.52,5.07,9.26,8.00,7.80,7.58
9/5/2023,127XX S MORGAN ST,3.07,3.84,5.62,7.45,6.12,5.60,5.53,5.67,6.75,6.71
9/3/2019,89XX S CRANDON AVE,3.07,3.07,3.99,3.49,3.64,5.37,8.22,14.80,16.60,16.60
12/13/2017,105XX S CHRISTIANA AVE**,3.06,5.82,7.08,7.13,7.28,6.70,8.22,10.60,15.00,17.20
12/21/2023,26XX W DIVISION ST,3.06,3.16,3.22,3.16,3.24,3.18,3.26,3.52,3.68,3.72
10/31/2023,47XX S  LACROSSE AVE,3.06,2.35,2.68,2.99,2.85,3.21,3.59,4.14,4.22,4.07
4/20/2019,48XX N MASON ,3.06,2.33,3.93,4.69,4.69,9.21,11.10,11.30,15.00,16.20
7/21/2021,81XX S CORNELL AVE,3.06,3.69,5.74,5.76,6.16,9.84,10.60,10.00,10.70,10.40
11/16/2019,70XX W BERWYN ,3.05,4.08,4.43,4.32,4.57,9.22,12.40,14.30,13.40,12.50
2/11/2019,102XX S FOREST ,3.04,4.00,4.06,5.77,9.88,9.24,9.08,7.15,4.21,2.14
8/9/2019,44XX N CICERO ,3.04,4.19,10.80,10.10,8.51,6.86,7.24,7.20,11.10,13.00
6/1/2022,48XX N TALMAN AVE,3.04,3.03,2.77,3.30,7.90,9.35,11.20,12.50,14.80,13.70
5/10/2024,70XX S CONSTANCE AVE,3.04,3.99,4.25,4.76,4.57,5.38,6.07,10.70,14.20,13.70
11/21/2019,83XX S HERMITAGE ,3.04,5.66,5.52,5.55,6.94,13.20,15.30,13.90,13.80,13.20
4/17/2017,88XX S PAXTON AVE,3.04,3.16,3.57,3.94,3.58,4.07,8.64,14.90,14.00,12.20
10/10/2019,25XX W HUTCHINSON ST,3.03,2.52,4.28,4.85,5.45,5.74,5.38,5.90,6.59,5.78
5/17/2024,12XX W 71ST PL,3.02,4.05,4.82,6.77,5.83,4.86,4.12,4.47,8.36,12.10
1/17/2019,24XX W PENSACOLA ,3.02,4.20,1.89,1.91,1.71,1.82,1.66,1.64,1.43,1.30
9/16/2019,90XX S CHAPPEL AVE,3.02,3.56,4.46,5.15,5.25,6.99,8.44,13.50,13.50,12.60
6/11/2021,98XX S CALUMET ST,3.02,4.29,5.13,4.84,4.87,4.87,5.66,8.32,10.10,10.20
2/8/2020,20XX W BRADLEY PL,3.01,3.17,3.79,4.38,3.91,3.89,4.22,5.09,7.22,11.20
7/22/2019,37XX N LAWNDALE ,3.01,3.27,3.87,4.50,5.08,4.88,5.09,8.40,11.20,12.10
1/3/2020,131XX S BURLEY AVE,3.00,3.90,3.71,5.13,9.67,11.80,10.70,8.59,8.22,8.92
8/30/2022,16XX E 85TH PL,3.00,2.30,2.60,2.70,2.70,2.70,2.70,3.10,3.00,2.90
12/4/2019,25XX S PRINCETON AVE,3.00,6.09,7.96,9.12,10.70,12.00,11.30,9.78,6.55,4.35
7/30/2022,35XX W 58TH PL**,3.00,3.00,1.40,1.10,1.10,0.63,<0.5,<0.5,<0.5,<0.5
8/22/2022,37XX W GIDDINGS ST,3.00,8.50,7.60,5.30,3.30,4.60,6.40,7.80,8.70,8.50
10/4/2022,44XX N TRIPP AVE,3.00,3.70,3.00,3.20,4.30,9.10,10.00,9.30,9.90,11.00
3/8/2022,57XX W EDDY ST,3.00,4.40,5.20,5.10,5.10,4.30,8.00,12.00,13.00,15.00
12/14/2021,59XX N EAST CIRCLE AVE,3.00,5.80,13.00,11.00,14.00,8.10,6.90,6.40,5.70,6.40
6/29/2022,74XX N PAULINA ST**,3.00,3.20,4.80,5.90,9.10,6.30,6.60,7.70,14.00,22.00
7/27/2022,80XX S MARQUETTE AVE,3.00,4.30,5.30,5.40,5.60,5.80,13.00,15.00,12.00,15.00
4/1/2022,81XX W BALMORAL AVE,3.00,2.90,3.30,3.00,3.00,3.20,3.10,7.20,20.00,34.00
1/10/2023,92XX S LOWE AVE,3.00,3.20,4.30,5.00,4.80,5.10,5.50,11.00,17.00,18.00
6/21/2021,95XX S PAXTON AVE,3.00,3.10,2.60,2.60,2.50,4.90,12.00,15.00,15.00,13.00
7/15/2017,66XX N ASHLAND AVE**,2.99,3.74,3.74,4.16,4.31,4.48,4.81,5.09,5.31,4.45
3/3/2020,11XX W 111TH ST,2.98,1.97,1.89,2.05,2.67,2.53,1.90,1.69,1.61,1.40
11/9/2019,43XX N RIDGEWAY AVE,2.97,9.26,11.20,11.50,11.70,10.90,10.30,9.65,8.33,6.98
11/17/2023,83XX S CRANDON AVE,2.97,4.08,3.01,3.58,6.64,8.49,7.56,5.92,6.66,6.96
5/22/2018,71XX W 64TH PL,2.96,3.10,3.00,4.02,4.19,4.94,6.16,8.33,8.17,7.66
2/22/2020,95XX S LEAVITT ST,2.96,3.24,3.31,3.45,9.78,14.80,10.80,9.22,8.93,8.80
3/13/2024,4XX W 126TH ST,2.95,4.35,4.00,3.44,2.85,1.86,1.26,0.50,0.50,0.50
12/17/2021,55XX W ARDMORE AVE,2.95,2.40,2.40,2.46,2.52,2.30,2.32,2.24,1.96,1.71
6/1/2019,67XX W 56TH ST,2.95,2.74,2.90,3.18,5.34,5.69,6.89,6.44,9.89,12.50
2/10/2023,20XX W IRVING PARK RD,2.94,3.14,3.84,3.90,4.16,4.52,4.37,5..02,9.78,17.60
12/19/2023,65XX W HIGHLAND AVE,2.94,8.81,6.72,13.70,22.00,15.40,13.30,7.82,3.66,2.83
5/2/2023,26XX W CATALPA AVE,2.93,2.96,6.30,9.12,12.10,11.90,11.70,11.10,10.80,10.30
6/13/2019,53XX S RUTHERFORD ,2.93,3.46,4.06,4.04,4.12,4.83,8.58,13.00,13.90,13.40
8/7/2019,90XX S HARPER ,2.93,2.95,4.20,3.96,3.38,3.12,3.19,3.20,5.04,8.36
10/7/2016,95XX S CLAREMONT AVE,2.93,2.17,1.86,2.58,2.67,2.40,3.03,3.32,4.81,9.15
4/6/2019,21XX W 82ND PL,2.91,4.80,5.84,6.43,6.98,7.49,7.29,6.18,4.94,3.63
9/18/2019,37XX N WHIPPLE ST,2.91,4.15,5.39,6.61,6.93,7.15,7.40,7.19,7.02,7.65
12/11/2019,52XX N WAYNE AVE,2.91,3.48,3.90,4.05,3.39,10.60,13.40,14.80,13.70,13.10
3/4/2022,111XX S LOOMIS ST,2.90,4.90,4.90,7.40,7.10,4.20,3.20,2.70,3.10,4.60
1/6/2023,15XX N LEAMINGTON AVE,2.90,3.30,3.10,9.20,12.00,9.60,9.50,9.60,9.00,8.30
6/21/2022,54XX S WOLCOTT AVE**,2.90,3.40,3.70,3.40,3.50,3.40,3.40,3.60,3.80,7.00
5/12/2017,25XX W 80TH PL***,2.89,4.26,5.90,,,,,,,
9/15/2016,31XX N OSCEOLA AVE,2.89,2.19,3.75,3.34,3.21,3.38,2.97,3.83,5.10,11.10
9/28/2021,57XX N MANTON AVE,2.89,4.35,4.46,4.22,4.45,5.23,9.89,11.20,12.40,15.30
11/1/2019,61XX N KILBOURN ,2.89,5.86,6.89,9.11,9.84,9.68,8.95,8.77,8.46,8.28
2/22/2020,108XX S DRAKE AVE,2.88,3.62,3.17,3.17,2.74,3.42,4.10,5.05,8.34,7.76
11/8/2023,51XX N KILBOURN AVE,2.88,3.95,4.19,3.64,3.73,4.18,5.05,6.03,5.82,4.88
1/6/2020,29XX N SPAULDING AVE,2.87,2.29,1.92,1.55,1.57,1.67,2.50,4.10,4.78,4.68
12/11/2018,11XX W WEBSTER AVE,2.86,3.63,4.84,4.19,4.22,5.20,5.62,5.50,5.49,5.72
10/8/2019,38XX N PAGE AVE,2.86,7.93,11.00,12.40,12.60,12.30,9.40,8.21,7.48,7.17
7/10/2023,61XX N OZARK AVE,2.86,2.65,2.97,3.89,8.33,7.26,7.70,8.68,14.20,11.80
7/2/2019,30XX N FRANCISCO ,2.85,4.48,5.31,6.65,7.38,9.14,10.90,14.20,16.50,15.50
11/5/2016,111XX S DRAKE AVE,2.84,4.12,6.40,8.39,12.50,12.80,13.60,15.00,13.20,8.15
3/24/2018,65XX N FAIRFIELD AVE,2.84,2.91,2.68,2.97,2.94,3.11,3.52,6.45,11.40,15.10
11/17/2021,98XX S LEAVITT ST,2.84,3.80,4.00,4.31,4.01,3.92,3.97,4.16,5.48,14.40
11/15/2019,30XX N LEAVITT AVE,2.83,2.82,3.03,3.32,3.46,3.82,4.13,4.52,4.48,4.14
6/29/2019,59XX N BERNARD ,2.83,3.35,3.02,3.06,2.92,3.02,2.85,2.81,2.88,2.75
4/29/2022,67XX N WHIPPLE ST**,2.83,3.64,7.29,9.27,10.00,9.15,8.32,8.89,10.30,12.80
3/7/2024,35XX S PAULINA ST**,2.82,2.62,2.45,8.11,2.63,2.24,1.17,0.50,0.50,0.50
8/19/2019,51XX N KENNETH AVE,2.82,2.06,0.50,1.66,2.22,2.29,1.89,2.64,3.00,2.87
9/12/2019,82XX S LOOMIS BLVD,2.82,1.90,1.90,2.89,2.88,2.90,2.95,3.08,3.12,3.51
5/17/2021,48XX W QUINCY ST,2.81,8.93,9.70,9.41,8.83,6.19,6.46,6.87,6.81,10.50
6/5/2017,84XX S ROCKWELL ST,2.81,3.24,3.52,3.53,4.20,10.00,18.40,22.20,20.60,17.50
5/10/2022,103XX S MORGAN ST,2.80,2.70,2.80,7.90,9.50,7.20,6.70,6.40,5.60,4.80
9/6/2022,122XX S HARVARD AVE,2.80,5.40,5.50,5.80,9.30,13.00,13.00,13.00,14.00,15.00
2/24/2022,42XX N MEADE AVE,2.80,3.00,3.30,3.30,3.40,3.70,9.90,13.00,13.00,14.00
9/1/2022,52XX W BERTEAU AVE,2.80,3.40,3.90,4.70,6.80,7.90,7.10,7.10,7.60,8.20
1/30/2023,59XX W EASTWOOD AVE**,2.80,4.90,5.43,4.92,6.08,6.00,4.17,5.21,5.38,4.48
3/21/2022,61XX N DRAKE AVE**,2.80,3.30,3.50,3.50,3.50,3.50,3.70,3.70,4.00,4.50
8/22/2022,64XX S CLAREMONT AVE,2.80,3.00,4.10,3.40,3.70,3.70,4.50,7.30,12.00,14.00
4/11/2024,69XX W BERWYN AVE,2.80,2.99,3.24,4.05,7.76,8.85,8.43,8.64,8.45,8.39
7/29/2022,96XX S PEORIA ST,2.80,2.80,3.00,3.90,4.30,4.60,4.30,5.10,13.00,21.00
12/12/2022,X E SCOTT ST,2.80,0.83,0.52,0.96,<0.5,<0.5,0.62,<0.5,<0.5,<0.5
5/20/2019,107XX S TALMAN ,2.79,5.03,5.34,3.99,4.03,4.09,4.38,8.20,10.90,11.00
10/19/2019,26XX W 79TH PL,2.79,2.96,3.17,3.10,2.98,3.25,3.07,2.97,3.18,3.11
12/17/2019,15XX E 84TH PL,2.78,2.97,3.26,3.99,3.93,3.87,4.99,12.30,12.80,12.30
10/18/2021,75XX S WINCHESTER AVE,2.78,3.95,4.92,5.85,4.03,4.29,9.78,11.00,10.90,8.96
11/30/2023,44XX N MAPLEWOOD AVE,2.77,6.28,6.12,4.92,4.38,4.02,3.46,4.50,8.15,9.68
2/19/2020,58XX S MOODY AVE,2.77,2.41,1.78,1.87,1.81,2.15,2.12,2.27,2.23,2.25
9/3/2019,108XX S PROSPECT AVE,2.76,3.46,4.10,4.22,4.26,4.61,4.85,4.78,4.89,4.72
2/4/2020,82XX S BUFFALO AVE**,2.76,5.09,6.94,17.50,15.30,8.50,9.96,12.70,6.47,3.56
5/29/2018,8XX W LILL AVE,2.76,1.27,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
11/4/2021,51XX W NELSON ST,2.75,5.54,5.18,5.67,5.99,5.22,5.80,8.50,15.30,19.00
10/26/2019,22XX N KEELER ,2.74,3.52,4.45,5.14,5.20,5.10,5.29,6.18,7.36,7.50
11/14/2022,59XX N KNOX AVE,2.74,4.48,4.76,3.88,3.30,4.84,5.26,7.03,7.46,7.95
11/1/2023,62XX N NAVAJO AVE,2.74,2.56,2.63,5.29,7.88,10.20,6.10,18.30,18.40,17.30
8/6/2019,84XX S BENNETT ,2.74,2.38,2.68,3.77,6.18,7.97,7.97,7.90,7.32,6.85
12/18/2023,28XX S TROY ST,2.73,4.86,4.59,4.81,2.04,1.74,1.62,1.61,1.76,1.56
9/16/2016,100XX S WASHTENAW AVE,2.72,2.73,2.98,3.06,6.33,10.20,10.40,10.40,11.10,11.90
7/27/2021,27XX W NELSON ST,2.72,3.38,3.26,3.04,6.75,8.43,8.12,8.31,10.20,11.80
4/29/2022,51XX W WINONA ST,2.72,3.54,3.52,3.40,3.58,6.87,7.50,7.63,8.80,12.30
8/4/2023,58XX S CAMPBELL AVE,2.72,2.63,3.88,3.69,2.72,3.01,2.84,2.72,2.65,2.84
10/19/2021,106XX S CHURCH ST,2.71,5.26,10.10,11.40,12.70,12.50,12.30,11.20,10.70,9.07
12/23/2016,106XX S LEAVITT ST**,2.71,3.91,3.90,4.30,4.85,5.00,5.51,6.88,7.74,7.50
7/15/2021,12XX E 97TH PL,2.70,2.90,3.80,4.70,6.90,9.40,9.90,10.00,9.80,9.40
10/6/2022,17XX N CALIFORNIA AVE,2.70,3.00,3.40,4.90,5.70,6.00,6.70,7.20,7.10,7.80
5/19/2021,22XX W 69TH ST,2.70,2.80,2.80,2.70,2.90,2.90,3.00,3.00,3.00,3.10
1/24/2022,53XX W WAVELAND AVE,2.70,3.90,4.60,4.30,3.80,3.50,6.10,15.00,17.00,14.00
7/11/2022,5XX W ALDINE AVE,2.70,3.80,6.10,11.00,14.00,14.00,13.00,11.00,9.20,6.70
3/18/2022,72XX W BRYN MAWR AVE,2.70,4.00,4.60,11.00,16.00,12.00,12.00,11.00,8.30,6.50
8/10/2021,84XX S DR MARTIN LUTHER KING JR DR,2.70,2.80,3.30,3.50,5.30,7.20,10.00,9.80,9.10,9.30
2/11/2020,91XX S GREEN ST,2.70,3.42,4.25,5.85,6.30,15.60,15.10,12.30,11.60,11.70
2/6/2020,14XX W 123RD ST,2.69,2.83,2.91,2.49,2.29,2.30,2.14,2.16,2.20,2.09
10/17/2023,31XX W PERSHING RD,2.69,3.55,3.81,5.45,12.40,9.36,8.92,9.41,12.00,13.30
1/17/2017,52XX W NELSON ST,2.69,2.77,3.35,4.01,4.16,3.76,3.62,3.45,3.74,7.42
7/25/2016,79XX S LASALLE ST,2.69,8.70,12.50,19.00,29.50,39.70,6.81,5.12,9.62,7.13
10/21/2019,107XX S DR MARTIN LUTHER KING JR DR,2.67,2.53,3.76,7.81,9.67,13.20,17.10,18.60,19.50,15.70
9/1/2016,12XX W VICTORIA ST,2.67,4.09,4.32,4.26,4.25,4.34,4.22,4.49,4.45,4.80
2/16/2019,41XX N MASON ,2.67,3.45,4.01,3.97,3.97,4.17,5.10,9.93,15.40,17.20
12/21/2023,54XX S KILDARE AVE,2.67,4.20,6.12,5.34,5.92,5.28,6.80,8.45,9.65,10.90
12/11/2019,61XX S KILBOURN AVE,2.67,3.59,5.75,4.25,4.56,5.94,7.57,9.80,11.10,11.80
12/5/2018,6XX W ARLINGTON ,2.66,3.08,3.77,3.97,4.14,4.73,4.64,4.57,4.75,4.84
3/29/2019,17XX N NORTH PARK ,2.65,4.56,12.40,14.60,18.10,23.70,24.20,19.80,17.00,14.80
2/2/2024,18XX W 34TH ST,2.64,5.34,9.38,9.30,6.01,7.38,11.30,8.80,9.51,6.28
6/3/2021,64XX N FAIRFIELD AVE,2.63,3.04,3.38,3.28,3.58,3.39,3.75,5.51,11.80,14.40
10/4/2021,52XX S MULLIGAN AVE**,2.62,3.05,2.90,2.75,3.44,11.10,11.60,9.34,9.22,11.60
9/20/2023,19XX W GREENLEAF AVE,2.61,6.51,7.17,8.16,8.43,8.29,8.27,8.16,8.60,8.48
6/17/2019,44XX W AINSLIE ,2.61,3.54,2.89,2.53,3.19,4.12,4.75,4.88,4.69,4.47
2/28/2024,62XX N MELVINA AVE,2.61,2.82,2.81,2.87,2.70,2.94,2.87,5.10,8.17,10.30
2/9/2022,18XX N MOBILE AVE,2.60,25.00,3.70,6.60,10.00,10.00,8.80,7.60,7.20,6.30
12/13/2022,22XX W MELROSE ST,2.60,4.20,3.80,4.40,4.70,4.80,5.40,7.40,14.00,17.00
10/17/2022,38XX N LOWELL AVE,2.60,2.90,4.00,3.90,3.80,3.50,3.20,3.20,3.60,6.70
9/6/2022,57XX S MERRIMAC AVE,2.60,8.70,9.90,9.10,9.50,8.80,8.00,8.10,7.10,6.50
6/2/2022,60XX N NIAGARA AVE,2.60,2.97,3.22,3.84,4.26,4.18,4.45,5.19,7.56,9.37
2/24/2020,93XX S PEORIA ST,2.60,3.33,3.58,3.71,4.81,9.91,9.54,9.11,9.01,8.68
11/26/2019,40XX S CAMPBELL AVE,2.59,2.97,2.80,3.85,4.35,2.27,1.73,1.71,1.77,5.76
7/2/2019,91XX S CREIGER ,2.59,3.89,8.43,9.64,10.00,12.10,12.50,12.40,11.80,10.60
12/22/2016,49XX S WASHINGTON PARK CT,2.58,3.53,3.45,3.30,3.46,3.04,3.28,3.22,2.08,1.42
4/24/2023,15XX N MASON AVE,2.57,4.26,2.74,3.06,3.85,3.85,3.35,2.82,2.49,2.01
7/9/2019,62XX N GREENVIEW ,2.57,2.40,2.33,2.38,2.45,3.65,4.74,5.72,5.90,5.78
12/28/2020,63XX N HAMLIN AVE,2.57,1.91,1.66,1.73,1.58,1.54,1.35,0.50,0.50,0.50
3/25/2024,78XX S CLYDE AVE,2.57,4.02,4.37,5.51,6.43,6.54,6.34,6.97,7.56,8.36
2/22/2017,30XX W EASTWOOD AVE,2.55,3.40,3.04,2.82,,,,,,
9/18/2019,72XX W MYRTLE AVE,2.54,4.08,5.67,6.63,6.13,5.65,4.65,4.48,5.90,7.17
3/11/2020,72XX W PRATT AVE,2.54,2.64,2.85,4.03,5.56,6.94,8.30,9.82,11.50,13.71
7/30/2021,39XX N MOZART ST,2.53,3.64,6.98,10.70,12.30,17.10,19.20,20.10,20.60,15.40
4/2/2024,77XX W BERWYN AVE,2.53,2.29,3.53,2.88,3.04,3.13,2.96,5.23,9.86,8.69
7/18/2019,64XX N OXFORD ,2.52,9.27,18.90,17.90,17.10,14.60,11.70,10.30,8.98,8.34
9/9/2019,82XX S TROY ST,2.51,2.94,4.11,3.56,3.55,3.86,4.18,6.68,8.59,8.99
4/2/2024,8XX N RICHMOND ST,2.51,2.84,2.79,2.69,2.79,4.30,5.13,6.38,7.88,8.82
10/17/2018,20XX W WILLOW ST,2.50,4.80,7.80,6.05,6.67,5.20,3.10,2.16,2.09,1.72
1/25/2023,66XX N TALMAN AVE,2.50,3.46,5.56,3.91,4.04,3.98,4.34,4.88,5.00,5.04
3/8/2022,73XX W IBSEN ST,2.50,3.30,4.90,6.30,5.80,7.30,9.30,9.00,7.60,4.90
1/24/2022,84XX S DREXEL AVE,2.50,3.30,3.70,3.80,3.70,3.60,3.60,3.40,2.90,2.40
6/24/2022,91XX S HALSTED ST**,2.50,2.70,4.30,4.30,3.80,3.80,4.90,5.90,5.90,5.70
2/18/2022,99XX S DAMEN AVE,2.50,3.20,3.20,2.70,4.70,5.60,4.00,2.80,2.40,2.30
5/30/2019,99XX S LASALLE ,2.49,6.44,4.20,4.56,5.02,5.32,5.88,7.03,7.02,6.88
8/27/2021,14XX W 107TH ST,2.48,1.48,1.98,2.02,1.81,3.13,2.58,3.11,4.81,5.31
8/27/2019,68XX N WILDWOOD AVE,2.48,3.02,6.25,16.30,17.10,16.90,19.00,7.62,3.22,2.16
1/28/2020,108XX S GREEN ST,2.47,3.57,3.91,3.92,3.83,3.87,3.91,3.82,3.65,3.47
4/21/2022,66XX S ELLIS AVE,2.47,1.19,1.28,1.29,2.20,1.86,2.77,2.83,3.67,4.55
3/8/2024,103XX S BELL AVE,2.46,1.95,1.39,1.15,1.21,1.32,1.64,3.33,4.43,4.38
11/15/2022,19XX N HUMBOLDT BLVD,2.46,1.98,5.72,7.17,9.60,9.59,9.77,8.80,7.93,8.42
11/21/2023,25XX N SEMINARY AVE,2.46,2.83,2.90,2.88,2.95,2.96,2.91,3.42,3.74,2.68
4/8/2022,25XX N SHEFFIELD AVE**,2.45,3.07,2.38,3.15,6.46,7.28,7.95,9.66,14.40,16.00
1/30/2020,76XX S HONORE ST,2.44,2.29,2.28,2.22,2.24,2.73,2.74,2.65,2.29,2.15
4/13/2023,56XX W HIGGINS AVE,2.43,2.13,2.06,1.92,2.01,2.02,2.10,2.36,3.29,3.55
4/15/2024,58XX N MANTON AVE,2.43,3.79,6.43,6.85,13.40,13.10,8.90,8.09,11.80,9.33
1/14/2020,69XX S KARLOV AVE,2.43,2.60,5.46,7.73,3.95,4.30,4.89,8.42,9.05,6.32
4/21/2023,46XX W MONROE ST,2.42,1.79,12.00,6.57,4.90,5.16,5.24,4.99,4.52,3.93
2/5/2024,40XX W CORNELIA AVE,2.40,2.84,2.93,3.19,3.36,3.41,5.68,13.80,19.20,15.80
5/25/2022,49XX N CENTRAL PARK AVE,2.40,2.60,2.60,2.90,3.00,3.00,2.90,3.00,6.70,8.60
11/10/2021,53XX S DREXEL AVE,2.40,3.00,3.65,3.69,4.02,5.64,9.40,11.50,9.70,5.72
1/25/2022,53XX W WARWICK AVE,2.40,2.60,2.70,2.90,3.20,3.30,2.80,3.60,7.30,8.30
3/21/2022,54XX N NEW ENGLAND AVE,2.40,3.70,4.60,6.20,6.90,5.90,5.80,5.50,5.00,4.90
5/9/2024,57XX W CORNELIA AVE,2.40,1.78,1.92,2.67,2.74,3.85,4.68,4.68,4.82,7.17
2/22/2022,59XX N EAST CIRCLE AVE,2.40,1.80,1.30,1.30,1.20,1.00,0.91,0.83,0.75,0.71
3/1/2022,68XX N OLCOTT AVE,2.40,4.00,5.90,6.30,6.30,6.60,6.10,8.60,12.00,14.00
3/9/2017,61XX S ELLIS AVE**,2.39,2.51,2.30,2.59,6.38,2.49,2.36,2.16,1.00,1.93
4/16/2016,96XX S DAMEN AVE,2.38,6.26,3.77,3.67,3.50,3.68,5.86,8.63,9.41,9.42
4/17/2023,9XX N WINCHESTER AVE,2.38,1.89,8.07,7.24,2.86,2.47,2.40,2.49,2.18,2.07
1/24/2020,109XX S LAWNDALE AVE,2.36,3.32,6.14,6.93,15.00,11.10,9.82,12.50,11.60,13.30
11/15/2021,29XX N RACINE AVE,2.36,7.13,9.92,8.11,9.03,10.50,9.76,8.86,9.08,8.98
4/13/2017,79XX S KENWOOD AVE**,2.36,4.16,4.27,2.30,2.22,4.99,6.49,6.31,8.34,8.77
